Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month,Year,Name,Organiser,Long description,Highlighted,Is official masterdata (in #{lang}),Attachments
AWS Solutions Architect,int:Jennifer Harris,int:Associate Frontend Engineer,jennifer.harris@example.org,jenniferharris,ext_df3868fd,df3868fd,cv_df3868fd,001-880-575-9579x47284,001-392-908-6780x85627,1979,Software Engineering,Australia,British,48c11b10,2f856f37,2024-05-30,2025-09-10,7,2025,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,False,int:Yes,
Power BI,int:Jennifer Harris,int:Associate Frontend Engineer,jennifer.harris@example.org,jenniferharris,ext_df3868fd,df3868fd,cv_df3868fd,001-880-575-9579x47284,001-392-908-6780x85627,1979,Software Engineering,Australia,British,555135d4,f9c36357,2024-09-27,2024-01-08,9,2020,Power BI,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Jennifer Harris,int:Associate Frontend Engineer,jennifer.harris@example.org,jenniferharris,ext_df3868fd,df3868fd,cv_df3868fd,001-880-575-9579x47284,001-392-908-6780x85627,1979,Software Engineering,Australia,British,854367db,87af7b7a,2024-08-12,2025-09-04,2,2020,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Jennifer Harris,int:Associate Frontend Engineer,jennifer.harris@example.org,jenniferharris,ext_df3868fd,df3868fd,cv_df3868fd,001-880-575-9579x47284,001-392-908-6780x85627,1979,Software Engineering,Australia,British,2bcd1f8d,0178bf29,2024-08-05,2025-04-07,7,2020,SQL Advanced,Internal,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_08aaad2b,08aaad2b,cv_08aaad2b,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,02ce753f,b07d8c07,2025-08-15,2024-08-16,9,2024,Databricks Lakehouse,Coursera,,False,int:No,certificate.pdf
Databricks Lakehouse,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_08aaad2b,08aaad2b,cv_08aaad2b,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,42736057,57d66ab0,2025-07-11,2024-10-27,7,2019,Databricks Lakehouse,Internal,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Cynthia Baker,int:Senior Backend Engineer,cynthia.baker@example.com,cynthiabaker,ext_08aaad2b,08aaad2b,cv_08aaad2b,500-636-9155x94284,995.452.7636x5564,1969,Software Engineering,Slovenia,Swedish,485dd476,7bacd3a8,2024-07-10,2025-08-06,10,2025,Power BI,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Tracy Whitehead,int:Principal Databricks Engineer,tracy.whitehead@example.com,tracywhitehead,ext_7f9983f0,7f9983f0,cv_7f9983f0,001-829-531-4386,(727)902-6728,1973,Data Engineering,Ireland,Swedish,42c05886,c7d49e8e,2024-03-17,2024-06-17,11,2023,Azure Fundamentals,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Meghan Davis,int:Associate .NET Engineer,meghan.davis@mail.test,meghandavis,ext_876c0b7e,876c0b7e,cv_876c0b7e,948-790-6120x3471,555-488-4506x159,1979,Software Engineering,Slovenia,Polish,9d92145c,ed3916c9,2025-07-20,2024-12-29,5,2020,SQL Advanced,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Meghan Davis,int:Associate .NET Engineer,meghan.davis@mail.test,meghandavis,ext_876c0b7e,876c0b7e,cv_876c0b7e,948-790-6120x3471,555-488-4506x159,1979,Software Engineering,Slovenia,Polish,5457d7c1,fab05481,2025-07-02,2024-05-26,10,2019,Azure Fundamentals,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Meghan Davis,int:Associate .NET Engineer,meghan.davis@mail.test,meghandavis,ext_876c0b7e,876c0b7e,cv_876c0b7e,948-790-6120x3471,555-488-4506x159,1979,Software Engineering,Slovenia,Polish,8ab6fe81,f17ecf34,2024-07-03,2024-09-05,9,2021,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Rodney Hill,int:Associate C# Developer,rodney.hill@example.org,rodneyhill,ext_5c253527,5c253527,cv_5c253527,001-745-858-7716x94722,+1-899-661-1253x5544,1983,Software Engineering,Australia,Norwegian,d25b173c,0782490c,2024-08-14,2024-08-21,7,2024,Azure Fundamentals,Microsoft,,True,int:Yes,certificate.pdf
SQL Advanced,int:Adam Wise,int:Lead Data Engineer,adam.wise@example.org,adamwise,ext_a8aebfdf,a8aebfdf,cv_a8aebfdf,359.587.6220x234,(861)311-7800,1981,Data Engineering,United Kingdom,Polish,de4b4e6c,f03dd067,2025-03-17,2025-02-01,11,2022,SQL Advanced,Internal,,False,int:Yes,certificate.pdf
Power BI,int:Adam Wise,int:Lead Data Engineer,adam.wise@example.org,adamwise,ext_a8aebfdf,a8aebfdf,cv_a8aebfdf,359.587.6220x234,(861)311-7800,1981,Data Engineering,United Kingdom,Polish,067e1607,e2ae927d,2024-05-25,2023-11-18,5,2025,Power BI,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Adam Wise,int:Lead Data Engineer,adam.wise@example.org,adamwise,ext_a8aebfdf,a8aebfdf,cv_a8aebfdf,359.587.6220x234,(861)311-7800,1981,Data Engineering,United Kingdom,Polish,08368bcb,ff33a0f3,2025-08-28,2023-11-23,2,2021,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Dana Green,int:Head of Azure Engineering,dana.green@example.org,danagreen,ext_8766e68f,8766e68f,cv_8766e68f,649-921-6433,+1-922-482-0055x7784,1982,Head of Azure Engineering,United Kingdom,Norwegian,e7729bc7,cd317c36,2025-04-24,2024-11-19,6,2019,AWS Solutions Architect,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Dana Green,int:Head of Azure Engineering,dana.green@example.org,danagreen,ext_8766e68f,8766e68f,cv_8766e68f,649-921-6433,+1-922-482-0055x7784,1982,Head of Azure Engineering,United Kingdom,Norwegian,a8591f26,bd65bc5b,2024-04-29,2025-09-05,1,2024,SQL Advanced,Internal,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_ea658ad8,ea658ad8,cv_ea658ad8,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,63753952,40fc417e,2024-09-03,2025-05-26,4,2020,Azure Fundamentals,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_ea658ad8,ea658ad8,cv_ea658ad8,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,11fe26d6,093bfcdc,2025-11-07,2025-06-08,3,2024,AWS Solutions Architect,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_ea658ad8,ea658ad8,cv_ea658ad8,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,d7d0eff1,6814d78d,2024-08-12,2024-12-09,7,2021,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_ea658ad8,ea658ad8,cv_ea658ad8,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,b6077c80,0eec525c,2024-07-23,2024-02-03,4,2018,SQL Advanced,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_ea658ad8,ea658ad8,cv_ea658ad8,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,512a2dae,d8a9f124,2025-01-09,2025-08-01,7,2025,Power BI,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Joyce Arnold,int:Senior Full-stack Engineer,joyce.arnold@example.com,joycearnold,ext_ea658ad8,ea658ad8,cv_ea658ad8,001-982-599-7968x845,274-456-4240,1974,Software Engineering,Ireland,Swedish,46e4994c,72e0e4f6,2023-11-30,2025-02-11,11,2025,SQL Advanced,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Ronald Smith,int:Senior Backend Engineer,ronald.smith@mail.test,ronaldsmith,ext_a34ca3e9,a34ca3e9,cv_a34ca3e9,(547)280-7740x649,+1-853-868-6632,1987,Software Engineering,Ireland,Polish,0e6dad89,9120576b,2024-04-05,2024-10-28,5,2022,Azure Fundamentals,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Ronald Smith,int:Senior Backend Engineer,ronald.smith@mail.test,ronaldsmith,ext_a34ca3e9,a34ca3e9,cv_a34ca3e9,(547)280-7740x649,+1-853-868-6632,1987,Software Engineering,Ireland,Polish,7c805843,50cb9fd7,2025-02-01,2025-05-01,5,2018,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Ronald Smith,int:Senior Backend Engineer,ronald.smith@mail.test,ronaldsmith,ext_a34ca3e9,a34ca3e9,cv_a34ca3e9,(547)280-7740x649,+1-853-868-6632,1987,Software Engineering,Ireland,Polish,970a3a49,f6452d20,2025-09-27,2024-02-01,7,2018,Azure Fundamentals,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Charles Ware,int:Senior Databricks Engineer,charles.ware@example.com,charlesware,ext_c194ec40,c194ec40,cv_c194ec40,641.863.8944,612.924.1797,1992,Data Engineering,Ireland,Polish,c768b6fe,e9a2f400,2024-09-13,2024-10-29,10,2020,Azure Fundamentals,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Charles Ware,int:Senior Databricks Engineer,charles.ware@example.com,charlesware,ext_c194ec40,c194ec40,cv_c194ec40,641.863.8944,612.924.1797,1992,Data Engineering,Ireland,Polish,25d81673,762d21b3,2025-01-12,2024-05-31,11,2019,SQL Advanced,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Charles Ware,int:Senior Databricks Engineer,charles.ware@example.com,charlesware,ext_c194ec40,c194ec40,cv_c194ec40,641.863.8944,612.924.1797,1992,Data Engineering,Ireland,Polish,913ef3a0,a4b41a0c,2024-01-15,2025-07-21,7,2020,SQL Advanced,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Charles Ware,int:Senior Databricks Engineer,charles.ware@example.com,charlesware,ext_c194ec40,c194ec40,cv_c194ec40,641.863.8944,612.924.1797,1992,Data Engineering,Ireland,Polish,44f38a82,2cbcc4e7,2025-05-24,2024-06-15,2,2020,AWS Solutions Architect,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_957f1175,957f1175,cv_957f1175,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,a0e92df8,8aaa15d9,2024-04-18,2025-01-18,2,2024,SQL Advanced,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_957f1175,957f1175,cv_957f1175,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,066c4b36,8bec5081,2025-06-27,2023-11-18,9,2024,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_957f1175,957f1175,cv_957f1175,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,3cf50db2,1d222954,2024-03-27,2025-04-08,8,2018,SQL Advanced,AWS,,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_957f1175,957f1175,cv_957f1175,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,37c32086,716aea31,2025-03-28,2024-12-09,11,2023,Azure Fundamentals,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_957f1175,957f1175,cv_957f1175,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,60dcbc3e,1b14e607,2023-12-05,2025-05-19,7,2024,SQL Advanced,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
Databricks Lakehouse,int:Rebecca Gardner,int:Principal Delivery Manager,rebecca.gardner@example.com,rebeccagardner,ext_957f1175,957f1175,cv_957f1175,650.620.8021,(770)831-2073,1974,Delivery Management,Spain,Norwegian,f4b4837d,bbf768be,2023-11-23,2025-06-15,1,2018,Databricks Lakehouse,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_736dfc48,736dfc48,cv_736dfc48,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,6d57a395,e73c4704,2025-10-19,2025-08-17,2,2020,Power BI,Microsoft,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_736dfc48,736dfc48,cv_736dfc48,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,9dd55dbe,fb66559d,2024-07-31,2023-12-11,5,2020,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_736dfc48,736dfc48,cv_736dfc48,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,afbca7ef,373f3e53,2024-06-02,2024-05-18,6,2020,AWS Solutions Architect,Internal,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_736dfc48,736dfc48,cv_736dfc48,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,73ba2e0c,49037a67,2025-06-11,2024-10-24,5,2023,SQL Advanced,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_736dfc48,736dfc48,cv_736dfc48,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,5066b2c2,c6c0e84f,2025-08-13,2025-04-25,7,2022,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Kyle Nolan,int:Associate Data Scientist,kyle.nolan@mail.test,kylenolan,ext_56c1baa5,56c1baa5,cv_56c1baa5,500.497.9251,719.750.0528x1273,1968,AI/ML,Spain,Swedish,42cd39c7,55fa668e,2025-03-28,2024-09-18,5,2024,AWS Solutions Architect,AWS,,False,int:No,certificate.pdf
AWS Solutions Architect,int:Kyle Nolan,int:Associate Data Scientist,kyle.nolan@mail.test,kylenolan,ext_56c1baa5,56c1baa5,cv_56c1baa5,500.497.9251,719.750.0528x1273,1968,AI/ML,Spain,Swedish,0f25d614,63ec1e50,2024-12-15,2025-05-13,6,2025,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_baa47049,baa47049,cv_baa47049,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,7752f34f,a0eb66e8,2025-01-31,2025-05-04,9,2022,Azure Fundamentals,AWS,Intensive 3-day workshop.,True,int:Yes,
Azure Fundamentals,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_3a2391e9,3a2391e9,cv_3a2391e9,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,2e6bca5b,88905f75,2025-05-19,2024-02-27,10,2024,Azure Fundamentals,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_3a2391e9,3a2391e9,cv_3a2391e9,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,3c88a5ba,e27fbd5e,2025-11-09,2025-11-10,6,2019,Azure Fundamentals,Internal,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_3a2391e9,3a2391e9,cv_3a2391e9,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,e3f60db1,3e3b7af0,2024-02-27,2024-06-11,10,2024,AWS Solutions Architect,Microsoft,,False,int:No,certificate.pdf
AWS Solutions Architect,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_3a2391e9,3a2391e9,cv_3a2391e9,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,120751fb,34b017fb,2024-11-12,2024-12-14,2,2023,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_3a2391e9,3a2391e9,cv_3a2391e9,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,808b41a3,65e66b4c,2025-02-02,2024-12-07,7,2019,AWS Solutions Architect,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_3a2391e9,3a2391e9,cv_3a2391e9,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,0a3e19c2,34e63dfb,2024-03-27,2025-01-01,9,2018,Databricks Lakehouse,AWS,Intensive 3-day workshop.,True,int:No,
Power BI,int:John Garcia,int:Consultant Analytics Engineer,john.garcia@example.com,johngarcia,ext_fa588e66,fa588e66,cv_fa588e66,910.622.0317x31096,9532910371,1989,Data Engineering,Ireland,Danish,03f9bcc4,4c08c021,2024-09-28,2025-07-03,3,2024,Power BI,Databricks,,True,int:Yes,certificate.pdf
SQL Advanced,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_d1656e77,d1656e77,cv_d1656e77,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,5e9add1f,0dd7d2d5,2025-03-18,2025-03-30,8,2018,SQL Advanced,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
Databricks Lakehouse,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_d1656e77,d1656e77,cv_d1656e77,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,8df48b1c,8e90bb3d,2024-04-30,2024-01-19,12,2024,Databricks Lakehouse,Internal,Intensive 3-day workshop.,False,int:No,
Azure Fundamentals,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_d1656e77,d1656e77,cv_d1656e77,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,156516e5,b05fab2b,2025-11-10,2024-07-24,1,2019,Azure Fundamentals,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_d1656e77,d1656e77,cv_d1656e77,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,fbc79657,921fa26f,2024-11-23,2025-07-22,9,2023,Power BI,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_8128faf2,8128faf2,cv_8128faf2,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,c8186fba,353b59be,2024-08-25,2025-08-31,10,2019,SQL Advanced,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_8128faf2,8128faf2,cv_8128faf2,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,c004e0c1,d55f4e15,2024-01-19,2025-04-07,9,2021,Power BI,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_8128faf2,8128faf2,cv_8128faf2,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,7cc958a6,a9c08de4,2025-04-18,2024-10-02,1,2024,Databricks Lakehouse,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_8128faf2,8128faf2,cv_8128faf2,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,b684c109,bb082632,2025-03-05,2023-12-28,10,2021,SQL Advanced,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_8128faf2,8128faf2,cv_8128faf2,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,c394b18c,00e6e004,2024-11-20,2025-09-28,2,2024,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
