Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month from,Year from,Month to,Year to,Highlighted,Attachments,Place of study,Degree,Description
Kyle Nolan,int:Kyle Nolan,int:Associate Data Scientist,kyle.nolan@mail.test,kylenolan,ext_54c2d1e1,54c2d1e1,cv_54c2d1e1,500.497.9251,719.750.0528x1273,1968,AI/ML,Spain,Swedish,c10c277d,7b052775,2024-01-12,2022-09-29,3,2021,8,2023,False,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Kyle Nolan,int:Kyle Nolan,int:Associate Data Scientist,kyle.nolan@mail.test,kylenolan,ext_54c2d1e1,54c2d1e1,cv_54c2d1e1,500.497.9251,719.750.0528x1273,1968,AI/ML,Spain,Swedish,4cb79ac2,21d72ec2,2023-08-30,2024-11-07,5,2014,10,2016,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Kyle Nolan,int:Kyle Nolan,int:Associate Data Scientist,kyle.nolan@mail.test,kylenolan,ext_54c2d1e1,54c2d1e1,cv_54c2d1e1,500.497.9251,719.750.0528x1273,1968,AI/ML,Spain,Swedish,f05da097,e01c4470,2025-09-15,2022-12-07,6,2023,8,2023,True,,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Laura Valencia,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_4cbc4f1d,4cbc4f1d,cv_4cbc4f1d,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,73b578a1,32381111,2023-07-10,2024-02-21,10,2017,7,2018,True,,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Rachel Clark,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_d591bc06,d591bc06,cv_d591bc06,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,a33e23d6,ca25f945,2022-03-12,2023-08-11,3,2011,2,2015,False,diploma.pdf,NTNU,BSc Computer Science,
Rachel Clark,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_d591bc06,d591bc06,cv_d591bc06,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,18b2a040,e20d2e68,2022-02-08,2022-02-05,9,2008,8,2012,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Kimberly Henson,int:Kimberly Henson,int:Senior C# Developer,kimberly.henson@mail.test,kimberlyhenson,ext_5a22a620,5a22a620,cv_5a22a620,(586)350-9480x141,438-863-3839,1970,Software Engineering,India,British,a1214690,d25870cb,2025-10-03,2025-04-26,11,2022,2,2024,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Kimberly Henson,int:Kimberly Henson,int:Senior C# Developer,kimberly.henson@mail.test,kimberlyhenson,ext_5a22a620,5a22a620,cv_5a22a620,(586)350-9480x141,438-863-3839,1970,Software Engineering,India,British,a29c6821,843a57bf,2023-07-31,2022-07-21,5,2016,8,2020,False,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Richard Oliver,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_3671ba15,3671ba15,cv_3671ba15,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,05d1e99a,e94b68ef,2022-06-04,2025-10-28,10,2017,12,2020,False,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Richard Oliver,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_3671ba15,3671ba15,cv_3671ba15,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,fcbc7054,89c8b526,2024-10-14,2022-05-09,10,2009,2,2010,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Richard Oliver,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_3671ba15,3671ba15,cv_3671ba15,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,02c4a702,c08aebd9,2022-09-07,2025-06-28,3,2014,12,2018,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Lisa Keith,int:Lisa Keith,int:Consultant Kubernetes Engineer,lisa.keith@example.com,lisakeith,ext_2feaddd6,2feaddd6,cv_2feaddd6,001-755-466-1390x60480,883-420-6799x81364,1973,Cloud Engineering,United Kingdom,Swedish,33393ea4,c4c6646c,2024-12-31,2025-05-18,10,2008,7,2008,False,diploma.pdf,UiO,BEng Software Eng,
Lisa Keith,int:Lisa Keith,int:Consultant Kubernetes Engineer,lisa.keith@example.com,lisakeith,ext_2feaddd6,2feaddd6,cv_2feaddd6,001-755-466-1390x60480,883-420-6799x81364,1973,Cloud Engineering,United Kingdom,Swedish,0d82fc10,82b0de3c,2024-01-26,2023-10-02,11,2021,10,2021,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Lisa Keith,int:Lisa Keith,int:Consultant Kubernetes Engineer,lisa.keith@example.com,lisakeith,ext_2feaddd6,2feaddd6,cv_2feaddd6,001-755-466-1390x60480,883-420-6799x81364,1973,Cloud Engineering,United Kingdom,Swedish,28dfd6ac,351e77df,2025-09-05,2024-06-08,2,2021,7,2023,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Angel Doyle,int:Angel Doyle,int:Senior Project Manager,angel.doyle@example.com,angeldoyle,ext_c7b3373d,c7b3373d,cv_c7b3373d,(351)879-0864,562.527.8376x93898,1988,Delivery Management,United Kingdom,Polish,c112f185,d06faaef,2022-11-03,2024-11-11,9,2018,3,2023,True,,KTH,MSc Data Science,Thesis on scalable data pipelines.
Angel Doyle,int:Angel Doyle,int:Senior Project Manager,angel.doyle@example.com,angeldoyle,ext_c7b3373d,c7b3373d,cv_c7b3373d,(351)879-0864,562.527.8376x93898,1988,Delivery Management,United Kingdom,Polish,60f293da,704ac36d,2024-10-15,2023-08-09,7,2011,2,2016,False,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Angel Doyle,int:Angel Doyle,int:Senior Project Manager,angel.doyle@example.com,angeldoyle,ext_c7b3373d,c7b3373d,cv_c7b3373d,(351)879-0864,562.527.8376x93898,1988,Delivery Management,United Kingdom,Polish,fdf06558,26b1d3e9,2022-01-07,2022-07-07,9,2017,3,2022,True,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Martin Galvan,int:Martin Galvan,int:Senior Scrum Master,martin.galvan@example.com,martingalvan,ext_907757cf,907757cf,cv_907757cf,746-759-1166,955.490.4259,1973,Delivery Management,Ireland,Danish,8dc40053,e338ebb8,2024-08-09,2022-06-29,7,2008,10,2008,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Martin Galvan,int:Martin Galvan,int:Senior Scrum Master,martin.galvan@example.com,martingalvan,ext_907757cf,907757cf,cv_907757cf,746-759-1166,955.490.4259,1973,Delivery Management,Ireland,Danish,8b433166,1e22c961,2023-07-03,2022-04-03,3,2009,7,2012,False,,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Leah Shields,int:Leah Shields,int:Associate .NET Engineer,leah.shields@mail.test,leahshields,ext_8406f0ef,8406f0ef,cv_8406f0ef,603.235.2110x392,914-477-0538x33884,1976,Software Engineering,USA,British,21c63658,7f3307ce,2023-11-17,2023-03-09,7,2012,12,2015,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Leah Shields,int:Leah Shields,int:Associate .NET Engineer,leah.shields@mail.test,leahshields,ext_8406f0ef,8406f0ef,cv_8406f0ef,603.235.2110x392,914-477-0538x33884,1976,Software Engineering,USA,British,0337c1c7,be6dd9ac,2023-01-21,2022-04-13,1,2019,3,2023,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Leah Shields,int:Leah Shields,int:Associate .NET Engineer,leah.shields@mail.test,leahshields,ext_8406f0ef,8406f0ef,cv_8406f0ef,603.235.2110x392,914-477-0538x33884,1976,Software Engineering,USA,British,2bc0c477,77c50386,2025-09-11,2025-05-31,12,2012,2,2017,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Lisa Adams,int:Lisa Adams,int:Principal .NET Engineer,lisa.adams@mail.test,lisaadams,ext_9181fe0f,9181fe0f,cv_9181fe0f,001-606-298-0420x439,301.764.5104x636,1999,Software Engineering,Ireland,British,67953711,55853b4c,2022-07-09,2025-03-24,11,2020,2,2024,False,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Lisa Adams,int:Lisa Adams,int:Principal .NET Engineer,lisa.adams@mail.test,lisaadams,ext_9181fe0f,9181fe0f,cv_9181fe0f,001-606-298-0420x439,301.764.5104x636,1999,Software Engineering,Ireland,British,1282e255,d1f9f213,2023-12-11,2022-01-17,4,2011,7,2016,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Lisa Adams,int:Lisa Adams,int:Principal .NET Engineer,lisa.adams@mail.test,lisaadams,ext_9181fe0f,9181fe0f,cv_9181fe0f,001-606-298-0420x439,301.764.5104x636,1999,Software Engineering,Ireland,British,eb400572,160310f7,2022-04-05,2022-11-02,6,2017,7,2018,False,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Kristin Rodriguez,int:Kristin Rodriguez,int:Consultant Full-stack Engineer,kristin.rodriguez@example.com,kristinrodriguez,ext_0bcbe012,0bcbe012,cv_0bcbe012,698.712.3878x0038,862.205.5543x8404,1989,Software Engineering,Slovenia,Polish,3eaf1d97,0c70e89a,2024-06-21,2024-08-01,6,2020,9,2020,False,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Kristin Rodriguez,int:Kristin Rodriguez,int:Consultant Full-stack Engineer,kristin.rodriguez@example.com,kristinrodriguez,ext_0bcbe012,0bcbe012,cv_0bcbe012,698.712.3878x0038,862.205.5543x8404,1989,Software Engineering,Slovenia,Polish,5a9a15d3,c8bf588a,2022-04-25,2025-01-26,9,2010,9,2015,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Monica Garrison,int:Monica Garrison,int:Principal Oracle Engineer,monica.garrison@example.org,monicagarrison,ext_804fe40c,804fe40c,cv_804fe40c,+1-543-825-6216,492.564.9578,1971,Cloud Engineering,United Kingdom,British,5ff06524,030d8e9c,2025-09-05,2025-08-18,11,2019,9,2024,False,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Monica Garrison,int:Monica Garrison,int:Principal Oracle Engineer,monica.garrison@example.org,monicagarrison,ext_804fe40c,804fe40c,cv_804fe40c,+1-543-825-6216,492.564.9578,1971,Cloud Engineering,United Kingdom,British,47204013,dccaedf5,2025-08-08,2022-03-29,1,2012,3,2012,False,diploma.pdf,KTH,BSc Computer Science,
Monica Garrison,int:Monica Garrison,int:Principal Oracle Engineer,monica.garrison@example.org,monicagarrison,ext_804fe40c,804fe40c,cv_804fe40c,+1-543-825-6216,492.564.9578,1971,Cloud Engineering,United Kingdom,British,90fc1064,26ddb59d,2025-04-15,2023-08-21,2,2021,8,2021,False,diploma.pdf,UiO,BSc Computer Science,
Jeffrey Velasquez,int:Jeffrey Velasquez,int:Lead Data Architect,jeffrey.velasquez@example.org,jeffreyvelasquez,ext_1615194f,1615194f,cv_1615194f,+1-729-383-2482x6292,+1-881-625-2056,1993,Architecture,Ireland,British,2be70bec,b0dfe539,2022-12-23,2022-04-04,8,2018,4,2018,False,,OU,MSc Data Science,
Steven Torres,int:Steven Torres,int:Associate AWS Engineer,steven.torres@example.org,steventorres,ext_78d78c43,78d78c43,cv_78d78c43,542.531.2209x949,705.417.2897,1993,Cloud Engineering,Australia,Norwegian,a2644fdb,0c9422d5,2022-02-23,2025-04-17,9,2012,4,2015,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Laura Perez,int:Laura Perez,int:Principal DevOps Engineer,laura.perez@example.com,lauraperez,ext_fc4cf241,fc4cf241,cv_fc4cf241,(577)522-3306x0463,827-297-5736,1991,Cloud Engineering,United Kingdom,Polish,4e714690,322925cc,2024-12-02,2025-07-26,3,2014,11,2018,True,diploma.pdf,KTH,MSc Data Science,
Laura Perez,int:Laura Perez,int:Principal DevOps Engineer,laura.perez@example.com,lauraperez,ext_fc4cf241,fc4cf241,cv_fc4cf241,(577)522-3306x0463,827-297-5736,1991,Cloud Engineering,United Kingdom,Polish,d9aa7e64,595d1791,2022-02-21,2025-04-09,3,2008,11,2011,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Andrew Lee,int:Andrew Lee,int:Consultant AWS Engineer,andrew.lee@example.com,andrewlee,ext_653b93d3,653b93d3,cv_653b93d3,+1-965-969-9988x081,2385860868,1999,Cloud Engineering,Ireland,Danish,cb3f56b3,0564cef1,2025-11-13,2024-11-21,3,2017,8,2022,True,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Andrew Lee,int:Andrew Lee,int:Consultant AWS Engineer,andrew.lee@example.com,andrewlee,ext_653b93d3,653b93d3,cv_653b93d3,+1-965-969-9988x081,2385860868,1999,Cloud Engineering,Ireland,Danish,34219548,6d550381,2022-05-29,2022-09-11,7,2016,4,2021,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Tammy Ramirez,int:Tammy Ramirez,int:Principal Kubernetes Engineer,tammy.ramirez@example.com,tammyramirez,ext_57cf6178,57cf6178,cv_57cf6178,4273937145,417-851-8689,1979,Cloud Engineering,USA,British,e42da109,89422755,2022-12-12,2023-10-23,8,2012,8,2012,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Tammy Ramirez,int:Tammy Ramirez,int:Principal Kubernetes Engineer,tammy.ramirez@example.com,tammyramirez,ext_57cf6178,57cf6178,cv_57cf6178,4273937145,417-851-8689,1979,Cloud Engineering,USA,British,d6871c55,8481a8bc,2024-10-12,2024-03-13,11,2009,2,2012,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Tammy Ramirez,int:Tammy Ramirez,int:Principal Kubernetes Engineer,tammy.ramirez@example.com,tammyramirez,ext_57cf6178,57cf6178,cv_57cf6178,4273937145,417-851-8689,1979,Cloud Engineering,USA,British,9a3bfc3a,92c0cba6,2023-05-01,2022-03-01,4,2011,10,2012,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Darlene Ross,int:Darlene Ross,int:Principal Data Platform Engineer,darlene.ross@mail.test,darleneross,ext_a558e036,a558e036,cv_a558e036,+1-460-225-9222,(944)974-2123x09407,1996,Data Engineering,United Kingdom,Norwegian,00a32308,e58f150b,2023-10-23,2022-09-10,2,2019,2,2020,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Darlene Ross,int:Darlene Ross,int:Principal Data Platform Engineer,darlene.ross@mail.test,darleneross,ext_a558e036,a558e036,cv_a558e036,+1-460-225-9222,(944)974-2123x09407,1996,Data Engineering,United Kingdom,Norwegian,d8e35f8b,11e61f41,2025-04-14,2024-09-04,4,2021,10,2023,True,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Sheila Wilson,int:Sheila Wilson,int:Consultant Oracle Engineer,sheila.wilson@mail.test,sheilawilson,ext_38e0163f,38e0163f,cv_38e0163f,(620)750-2099,401-962-2499,1969,Cloud Engineering,USA,Polish,6227eb5f,c45f4606,2024-07-29,2024-03-09,1,2018,9,2020,False,,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Tara White,int:Tara White,int:Consultant Backend Engineer,tara.white@example.org,tarawhite,ext_14e8db9f,14e8db9f,cv_14e8db9f,001-695-901-4556x1681,(214)358-6833,2002,Software Engineering,United Kingdom,Polish,41d10f88,0a949ede,2024-11-28,2023-06-17,10,2023,6,2023,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Tara White,int:Tara White,int:Consultant Backend Engineer,tara.white@example.org,tarawhite,ext_14e8db9f,14e8db9f,cv_14e8db9f,001-695-901-4556x1681,(214)358-6833,2002,Software Engineering,United Kingdom,Polish,683d21a8,b409a060,2024-08-31,2022-08-23,9,2012,6,2014,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Sydney Baker,int:Sydney Baker,int:Principal Enterprise Architect,sydney.baker@example.org,sydneybaker,ext_4bbbe706,4bbbe706,cv_4bbbe706,001-681-779-4695,(599)678-7729,1994,Architecture,Spain,Danish,01a37ea0,d46ee713,2022-05-04,2022-12-01,8,2018,1,2020,False,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Daniel Hamilton,int:Daniel Hamilton,int:Principal MLOps Engineer,daniel.hamilton@example.com,danielhamilton,ext_83321ebc,83321ebc,cv_83321ebc,801.207.1396,258-330-3441x44885,1980,Data Engineering,Spain,Polish,5b5bf8b8,af67256a,2024-09-13,2022-01-14,7,2012,9,2016,False,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Daniel Hamilton,int:Daniel Hamilton,int:Principal MLOps Engineer,daniel.hamilton@example.com,danielhamilton,ext_83321ebc,83321ebc,cv_83321ebc,801.207.1396,258-330-3441x44885,1980,Data Engineering,Spain,Polish,6fe8c8f0,9b4be7d7,2024-08-09,2024-05-25,2,2021,5,2021,True,diploma.pdf,KTH,MSc Data Science,
Jessica Edwards,int:Jessica Edwards,int:Senior Data Platform Engineer,jessica.edwards@example.com,jessicaedwards,ext_a7eaece8,a7eaece8,cv_a7eaece8,+1-455-969-9023x55770,(778)257-6084,1978,Data Engineering,USA,Polish,a9824543,78300c94,2023-07-01,2022-09-25,11,2016,5,2018,False,diploma.pdf,UiO,BEng Software Eng,
Jessica Edwards,int:Jessica Edwards,int:Senior Data Platform Engineer,jessica.edwards@example.com,jessicaedwards,ext_a7eaece8,a7eaece8,cv_a7eaece8,+1-455-969-9023x55770,(778)257-6084,1978,Data Engineering,USA,Polish,0c5228a8,ba30ec70,2022-10-30,2025-11-03,3,2018,10,2020,False,,UCL,MSc Data Science,Thesis on scalable data pipelines.
Jessica Edwards,int:Jessica Edwards,int:Senior Data Platform Engineer,jessica.edwards@example.com,jessicaedwards,ext_a7eaece8,a7eaece8,cv_a7eaece8,+1-455-969-9023x55770,(778)257-6084,1978,Data Engineering,USA,Polish,7c1eaf81,6c2e5c05,2022-04-15,2025-11-09,2,2014,8,2015,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Catherine Dixon,int:Catherine Dixon,int:Principal Backend Engineer,catherine.dixon@mail.test,catherinedixon,ext_15e0fd6d,15e0fd6d,cv_15e0fd6d,895.451.2405,001-696-829-1450,1990,Software Engineering,Spain,Danish,3e5890b3,68912581,2023-08-31,2024-02-19,12,2017,12,2021,False,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Catherine Dixon,int:Catherine Dixon,int:Principal Backend Engineer,catherine.dixon@mail.test,catherinedixon,ext_15e0fd6d,15e0fd6d,cv_15e0fd6d,895.451.2405,001-696-829-1450,1990,Software Engineering,Spain,Danish,ffe91a10,98084593,2022-02-05,2024-02-16,3,2017,2,2021,False,diploma.pdf,UiO,MSc Data Science,
Catherine Dixon,int:Catherine Dixon,int:Principal Backend Engineer,catherine.dixon@mail.test,catherinedixon,ext_15e0fd6d,15e0fd6d,cv_15e0fd6d,895.451.2405,001-696-829-1450,1990,Software Engineering,Spain,Danish,4de30e08,80f47d68,2022-02-19,2024-12-26,10,2016,10,2016,False,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Jonathan Fletcher,int:Jonathan Fletcher,int:Consultant Full-stack Engineer,jonathan.fletcher@example.com,jonathanfletcher,ext_31432137,31432137,cv_31432137,001-252-318-2307x68104,670-718-4094x35334,1970,Software Engineering,Spain,British,1192d57c,7804ffea,2024-11-10,2023-11-27,6,2019,6,2023,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Aaron Frost,int:Aaron Frost,int:Senior C# Developer,aaron.frost@mail.test,aaronfrost,ext_04d44182,04d44182,cv_04d44182,001-771-742-2410x98813,224-493-2149x587,1980,Software Engineering,India,Danish,99f432cc,2ce64a93,2022-06-21,2021-12-04,2,2017,8,2017,False,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Aaron Frost,int:Aaron Frost,int:Senior C# Developer,aaron.frost@mail.test,aaronfrost,ext_04d44182,04d44182,cv_04d44182,001-771-742-2410x98813,224-493-2149x587,1980,Software Engineering,India,Danish,9191559c,4a81c9a3,2025-08-17,2024-12-01,4,2015,8,2017,False,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Amanda Ball,int:Amanda Ball,int:Consultant C# Developer,amanda.ball@example.com,amandaball,ext_6587a9ff,6587a9ff,cv_6587a9ff,4709160166,+1-354-953-8179x217,2002,Software Engineering,Spain,Danish,e312851c,c3dde3e9,2024-07-07,2024-09-27,7,2019,12,2023,True,,KTH,MSc Data Science,Thesis on scalable data pipelines.
Michael Jones,int:Michael Jones,int:Lead Solution Architect,michael.jones@example.com,michaeljones,ext_ec82f8c1,ec82f8c1,cv_ec82f8c1,516.415.8148x76963,361.953.9669x5832,1970,Architecture,India,Swedish,0f3b4c36,ed49083b,2023-03-06,2023-04-18,2,2013,5,2016,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Michael Jones,int:Michael Jones,int:Lead Solution Architect,michael.jones@example.com,michaeljones,ext_ec82f8c1,ec82f8c1,cv_ec82f8c1,516.415.8148x76963,361.953.9669x5832,1970,Architecture,India,Swedish,5b3eee92,503faf11,2025-04-06,2024-10-31,6,2009,9,2009,False,,OU,BEng Software Eng,Thesis on scalable data pipelines.
Michael Jones,int:Michael Jones,int:Lead Solution Architect,michael.jones@example.com,michaeljones,ext_ec82f8c1,ec82f8c1,cv_ec82f8c1,516.415.8148x76963,361.953.9669x5832,1970,Architecture,India,Swedish,1cb91443,2a28f356,2025-10-14,2025-02-19,1,2014,12,2015,False,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Elizabeth Rivera,int:Elizabeth Rivera,int:Head of Data Engineering,elizabeth.rivera@mail.test,elizabethrivera,ext_882ad78f,882ad78f,cv_882ad78f,699-875-8172,591-496-5701,1976,Head of Data Engineering,Spain,Norwegian,ffc4362c,f03d0783,2023-04-18,2023-06-06,9,2020,5,2020,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Lee Charles,int:Lee Charles,int:Lead Enterprise Architect,lee.charles@example.org,leecharles,ext_e9c72083,e9c72083,cv_e9c72083,001-902-527-8469,254.894.6519,1973,Architecture,United Kingdom,British,7c0306e1,1a0c3cf9,2024-09-25,2022-11-06,4,2011,6,2015,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
