Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Year from,Year to,Highlighted,Name,Description
Senior AWS Engineer,int:Mark Lin,int:Principal AWS Engineer,mark.lin@mail.test,marklin,ext_05054811,05054811,cv_05054811,976-944-7264x9082,781-929-8266,1970,Cloud Engineering,United Kingdom,Danish,6281c56f,24baa0b2,2024-01-19,2024-12-02,2020,2021,False,Senior AWS Engineer,Progression based on delivery impact.
Principal AWS Engineer,int:Mark Lin,int:Principal AWS Engineer,mark.lin@mail.test,marklin,ext_05054811,05054811,cv_05054811,976-944-7264x9082,781-929-8266,1970,Cloud Engineering,United Kingdom,Danish,6c28552c,9ff57c66,2024-02-27,2025-08-11,2021,2022,False,Principal AWS Engineer,Progression based on delivery impact.
Consultant Kubernetes Engineer,int:Tammy Ramirez,int:Principal Kubernetes Engineer,tammy.ramirez@example.com,tammyramirez,ext_c173e495,c173e495,cv_c173e495,4273937145,417-851-8689,1979,Cloud Engineering,USA,British,04ef9f1d,f169b3da,2024-02-01,2024-03-05,2016,2017,False,Consultant Kubernetes Engineer,
Senior Kubernetes Engineer,int:Tammy Ramirez,int:Principal Kubernetes Engineer,tammy.ramirez@example.com,tammyramirez,ext_c173e495,c173e495,cv_c173e495,4273937145,417-851-8689,1979,Cloud Engineering,USA,British,6cce444c,d3cade25,2024-02-02,2025-09-22,2017,2018,False,Senior Kubernetes Engineer,Progression based on delivery impact.
Principal Kubernetes Engineer,int:Tammy Ramirez,int:Principal Kubernetes Engineer,tammy.ramirez@example.com,tammyramirez,ext_c173e495,c173e495,cv_c173e495,4273937145,417-851-8689,1979,Cloud Engineering,USA,British,bd802dbc,7ca45cff,2025-03-08,2024-06-04,2018,2019,False,Principal Kubernetes Engineer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Darlene Ross,int:Principal Data Platform Engineer,darlene.ross@mail.test,darleneross,ext_7003144f,7003144f,cv_7003144f,+1-460-225-9222,(944)974-2123x09407,1996,Data Engineering,United Kingdom,Norwegian,762ea4c8,9f8d2871,2024-11-23,2025-01-20,2019,2020,True,Consultant Data Platform Engineer,Progression based on delivery impact.
Senior Data Platform Engineer,int:Darlene Ross,int:Principal Data Platform Engineer,darlene.ross@mail.test,darleneross,ext_7003144f,7003144f,cv_7003144f,+1-460-225-9222,(944)974-2123x09407,1996,Data Engineering,United Kingdom,Norwegian,c64b913d,e375aaab,2024-10-19,2025-07-25,2020,2021,True,Senior Data Platform Engineer,Progression based on delivery impact.
Principal Data Platform Engineer,int:Darlene Ross,int:Principal Data Platform Engineer,darlene.ross@mail.test,darleneross,ext_7003144f,7003144f,cv_7003144f,+1-460-225-9222,(944)974-2123x09407,1996,Data Engineering,United Kingdom,Norwegian,cb84be21,8337a408,2024-11-02,2025-04-04,2021,2022,True,Principal Data Platform Engineer,Progression based on delivery impact.
Associate .NET Engineer,int:Tina Herrera,int:Consultant .NET Engineer,tina.herrera@example.com,tinaherrera,ext_19c07e54,19c07e54,cv_19c07e54,+1-809-973-3977,599-203-8498,2000,Software Engineering,Ireland,British,baa2d8e2,fa3a84fe,2025-01-02,2025-04-21,2019,2020,False,Associate .NET Engineer,
Consultant .NET Engineer,int:Tina Herrera,int:Consultant .NET Engineer,tina.herrera@example.com,tinaherrera,ext_19c07e54,19c07e54,cv_19c07e54,+1-809-973-3977,599-203-8498,2000,Software Engineering,Ireland,British,cc614257,7f7d2609,2024-12-19,2024-06-17,2020,2021,False,Consultant .NET Engineer,Progression based on delivery impact.
Associate Oracle Engineer,int:Sheila Wilson,int:Consultant Oracle Engineer,sheila.wilson@mail.test,sheilawilson,ext_3c1b0fc6,3c1b0fc6,cv_3c1b0fc6,(620)750-2099,401-962-2499,1969,Cloud Engineering,USA,Polish,e6b3d5a7,a728eed2,2025-01-06,2024-09-08,2019,2020,True,Associate Oracle Engineer,Progression based on delivery impact.
Consultant Oracle Engineer,int:Sheila Wilson,int:Consultant Oracle Engineer,sheila.wilson@mail.test,sheilawilson,ext_3c1b0fc6,3c1b0fc6,cv_3c1b0fc6,(620)750-2099,401-962-2499,1969,Cloud Engineering,USA,Polish,931f2a7a,209a4a17,2025-08-26,2024-07-08,2020,2021,True,Consultant Oracle Engineer,Progression based on delivery impact.
Associate Backend Engineer,int:Tara White,int:Consultant Backend Engineer,tara.white@example.org,tarawhite,ext_264719ad,264719ad,cv_264719ad,001-695-901-4556x1681,(214)358-6833,2002,Software Engineering,United Kingdom,Polish,0c045f9e,92ad2bae,2024-05-21,2024-05-29,2019,2020,False,Associate Backend Engineer,Progression based on delivery impact.
Consultant Backend Engineer,int:Tara White,int:Consultant Backend Engineer,tara.white@example.org,tarawhite,ext_264719ad,264719ad,cv_264719ad,001-695-901-4556x1681,(214)358-6833,2002,Software Engineering,United Kingdom,Polish,56118186,453d0c31,2024-09-25,2024-08-09,2020,2021,True,Consultant Backend Engineer,Progression based on delivery impact.
Consultant Enterprise Architect,int:Sydney Baker,int:Principal Enterprise Architect,sydney.baker@example.org,sydneybaker,ext_7da1d067,7da1d067,cv_7da1d067,001-681-779-4695,(599)678-7729,1994,Architecture,Spain,Danish,9b53ad23,e6f7dfe7,2025-03-28,2024-02-26,2016,2017,True,Consultant Enterprise Architect,
Senior Enterprise Architect,int:Sydney Baker,int:Principal Enterprise Architect,sydney.baker@example.org,sydneybaker,ext_7da1d067,7da1d067,cv_7da1d067,001-681-779-4695,(599)678-7729,1994,Architecture,Spain,Danish,1dee0829,f5fe8d10,2023-11-19,2024-09-05,2017,2018,True,Senior Enterprise Architect,Progression based on delivery impact.
Principal Enterprise Architect,int:Sydney Baker,int:Principal Enterprise Architect,sydney.baker@example.org,sydneybaker,ext_7da1d067,7da1d067,cv_7da1d067,001-681-779-4695,(599)678-7729,1994,Architecture,Spain,Danish,26ec222d,a47fc198,2024-08-07,2025-02-24,2018,2019,False,Principal Enterprise Architect,Progression based on delivery impact.
Consultant MLOps Engineer,int:Daniel Hamilton,int:Principal MLOps Engineer,daniel.hamilton@example.com,danielhamilton,ext_24bba6d6,24bba6d6,cv_24bba6d6,801.207.1396,258-330-3441x44885,1980,Data Engineering,Spain,Polish,5430ba0d,f9c30919,2024-07-16,2025-01-21,2018,2019,True,Consultant MLOps Engineer,Progression based on delivery impact.
Senior MLOps Engineer,int:Daniel Hamilton,int:Principal MLOps Engineer,daniel.hamilton@example.com,danielhamilton,ext_24bba6d6,24bba6d6,cv_24bba6d6,801.207.1396,258-330-3441x44885,1980,Data Engineering,Spain,Polish,b5173c00,ea8131b8,2023-11-26,2025-10-25,2019,2020,True,Senior MLOps Engineer,Progression based on delivery impact.
Principal MLOps Engineer,int:Daniel Hamilton,int:Principal MLOps Engineer,daniel.hamilton@example.com,danielhamilton,ext_24bba6d6,24bba6d6,cv_24bba6d6,801.207.1396,258-330-3441x44885,1980,Data Engineering,Spain,Polish,11685482,4c423961,2024-04-28,2024-10-20,2020,2021,True,Principal MLOps Engineer,Progression based on delivery impact.
Associate Data Platform Engineer,int:Jessica Edwards,int:Senior Data Platform Engineer,jessica.edwards@example.com,jessicaedwards,ext_66c74acd,66c74acd,cv_66c74acd,+1-455-969-9023x55770,(778)257-6084,1978,Data Engineering,USA,Polish,09b08bcb,0222f454,2025-03-19,2025-04-17,2020,2021,True,Associate Data Platform Engineer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Jessica Edwards,int:Senior Data Platform Engineer,jessica.edwards@example.com,jessicaedwards,ext_66c74acd,66c74acd,cv_66c74acd,+1-455-969-9023x55770,(778)257-6084,1978,Data Engineering,USA,Polish,125dc040,9ad9f787,2024-08-23,2024-01-09,2021,2022,True,Consultant Data Platform Engineer,Progression based on delivery impact.
Senior Data Platform Engineer,int:Jessica Edwards,int:Senior Data Platform Engineer,jessica.edwards@example.com,jessicaedwards,ext_66c74acd,66c74acd,cv_66c74acd,+1-455-969-9023x55770,(778)257-6084,1978,Data Engineering,USA,Polish,a60bd891,779e5a8d,2025-04-22,2025-09-17,2022,2023,True,Senior Data Platform Engineer,Progression based on delivery impact.
Consultant Backend Engineer,int:Catherine Dixon,int:Principal Backend Engineer,catherine.dixon@mail.test,catherinedixon,ext_f47d2e2d,f47d2e2d,cv_f47d2e2d,895.451.2405,001-696-829-1450,1990,Software Engineering,Spain,Danish,d6bb47d5,17b86612,2024-08-11,2025-06-05,2017,2018,False,Consultant Backend Engineer,Progression based on delivery impact.
Senior Backend Engineer,int:Catherine Dixon,int:Principal Backend Engineer,catherine.dixon@mail.test,catherinedixon,ext_f47d2e2d,f47d2e2d,cv_f47d2e2d,895.451.2405,001-696-829-1450,1990,Software Engineering,Spain,Danish,18741050,9e0da830,2025-01-19,2025-10-17,2018,2019,True,Senior Backend Engineer,Progression based on delivery impact.
Principal Backend Engineer,int:Catherine Dixon,int:Principal Backend Engineer,catherine.dixon@mail.test,catherinedixon,ext_f47d2e2d,f47d2e2d,cv_f47d2e2d,895.451.2405,001-696-829-1450,1990,Software Engineering,Spain,Danish,2228ccc9,9247f177,2025-04-02,2024-05-06,2019,2020,True,Principal Backend Engineer,
Associate Data Engineer,int:Paul Ray,int:Senior Data Engineer,paul.ray@mail.test,paulray,ext_4fdbcce9,4fdbcce9,cv_4fdbcce9,473-357-4384,(903)617-8078x235,1989,Data Engineering,United Kingdom,Danish,8783388b,a50de57d,2024-01-18,2025-08-22,2021,2022,True,Associate Data Engineer,Progression based on delivery impact.
Consultant Data Engineer,int:Paul Ray,int:Senior Data Engineer,paul.ray@mail.test,paulray,ext_4fdbcce9,4fdbcce9,cv_4fdbcce9,473-357-4384,(903)617-8078x235,1989,Data Engineering,United Kingdom,Danish,dfc3ee59,71f063cd,2024-04-23,2025-10-07,2022,2023,False,Consultant Data Engineer,Progression based on delivery impact.
Senior Data Engineer,int:Paul Ray,int:Senior Data Engineer,paul.ray@mail.test,paulray,ext_4fdbcce9,4fdbcce9,cv_4fdbcce9,473-357-4384,(903)617-8078x235,1989,Data Engineering,United Kingdom,Danish,eeb21b90,15d45452,2024-04-06,2024-02-09,2023,2024,True,Senior Data Engineer,Progression based on delivery impact.
Associate Full-stack Engineer,int:Jonathan Fletcher,int:Consultant Full-stack Engineer,jonathan.fletcher@example.com,jonathanfletcher,ext_65165201,65165201,cv_65165201,001-252-318-2307x68104,670-718-4094x35334,1970,Software Engineering,Spain,British,52292e90,a916f10c,2024-02-12,2025-09-21,2016,2017,True,Associate Full-stack Engineer,Progression based on delivery impact.
Consultant Full-stack Engineer,int:Jonathan Fletcher,int:Consultant Full-stack Engineer,jonathan.fletcher@example.com,jonathanfletcher,ext_65165201,65165201,cv_65165201,001-252-318-2307x68104,670-718-4094x35334,1970,Software Engineering,Spain,British,6936595e,4f8e7e9b,2025-02-09,2025-03-08,2017,2018,True,Consultant Full-stack Engineer,Progression based on delivery impact.
Associate C# Developer,int:Aaron Frost,int:Senior C# Developer,aaron.frost@mail.test,aaronfrost,ext_67ff5b1f,67ff5b1f,cv_67ff5b1f,001-771-742-2410x98813,224-493-2149x587,1980,Software Engineering,India,Danish,ddcb4587,b4df0601,2025-09-28,2024-04-24,2018,2019,True,Associate C# Developer,Progression based on delivery impact.
Consultant C# Developer,int:Aaron Frost,int:Senior C# Developer,aaron.frost@mail.test,aaronfrost,ext_67ff5b1f,67ff5b1f,cv_67ff5b1f,001-771-742-2410x98813,224-493-2149x587,1980,Software Engineering,India,Danish,e443ce31,a1c71766,2024-07-14,2025-02-22,2019,2020,False,Consultant C# Developer,Progression based on delivery impact.
Senior C# Developer,int:Aaron Frost,int:Senior C# Developer,aaron.frost@mail.test,aaronfrost,ext_67ff5b1f,67ff5b1f,cv_67ff5b1f,001-771-742-2410x98813,224-493-2149x587,1980,Software Engineering,India,Danish,165130b8,fb0c769f,2025-07-18,2024-06-18,2020,2021,False,Senior C# Developer,Progression based on delivery impact.
Associate C# Developer,int:Amanda Ball,int:Consultant C# Developer,amanda.ball@example.com,amandaball,ext_44b8accb,44b8accb,cv_44b8accb,4709160166,+1-354-953-8179x217,2002,Software Engineering,Spain,Danish,00539710,c5d510dd,2024-02-04,2025-01-08,2018,2019,True,Associate C# Developer,Progression based on delivery impact.
Consultant C# Developer,int:Amanda Ball,int:Consultant C# Developer,amanda.ball@example.com,amandaball,ext_44b8accb,44b8accb,cv_44b8accb,4709160166,+1-354-953-8179x217,2002,Software Engineering,Spain,Danish,3ad93da9,5893a879,2025-08-18,2025-03-05,2019,2020,False,Consultant C# Developer,Progression based on delivery impact.
Associate Data Platform Engineer,int:Judy Lambert,int:Consultant Data Platform Engineer,judy.lambert@mail.test,judylambert,ext_cf7729da,cf7729da,cv_cf7729da,977-933-2945x6255,7174157724,1982,Data Engineering,United Kingdom,Swedish,b01095d2,0dbd5fb1,2024-06-21,2025-02-23,2021,2022,True,Associate Data Platform Engineer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Judy Lambert,int:Consultant Data Platform Engineer,judy.lambert@mail.test,judylambert,ext_cf7729da,cf7729da,cv_cf7729da,977-933-2945x6255,7174157724,1982,Data Engineering,United Kingdom,Swedish,91964d4e,7c478016,2024-06-09,2025-10-31,2022,2023,False,Consultant Data Platform Engineer,Progression based on delivery impact.
Senior Solution Architect,int:Michael Jones,int:Lead Solution Architect,michael.jones@example.com,michaeljones,ext_de0280ed,de0280ed,cv_de0280ed,516.415.8148x76963,361.953.9669x5832,1970,Architecture,India,Swedish,a7772e21,5fdaaa4a,2024-08-16,2025-05-30,2021,2022,True,Senior Solution Architect,Progression based on delivery impact.
Principal Solution Architect,int:Michael Jones,int:Lead Solution Architect,michael.jones@example.com,michaeljones,ext_de0280ed,de0280ed,cv_de0280ed,516.415.8148x76963,361.953.9669x5832,1970,Architecture,India,Swedish,783a409e,d120e2fd,2025-11-06,2023-12-29,2022,2023,True,Principal Solution Architect,Progression based on delivery impact.
Lead Solution Architect,int:Michael Jones,int:Lead Solution Architect,michael.jones@example.com,michaeljones,ext_de0280ed,de0280ed,cv_de0280ed,516.415.8148x76963,361.953.9669x5832,1970,Architecture,India,Swedish,71c0022e,7e6a5701,2025-06-27,2025-07-02,2023,2024,True,Lead Solution Architect,Progression based on delivery impact.
Senior Data Engineering,int:Elizabeth Rivera,int:Head of Data Engineering,elizabeth.rivera@mail.test,elizabethrivera,ext_81c6296b,81c6296b,cv_81c6296b,699-875-8172,591-496-5701,1976,Head of Data Engineering,Spain,Norwegian,e3d12fe7,ff7cd04d,2024-10-28,2025-04-09,2016,2017,False,Senior Data Engineering,Progression based on delivery impact.
Principal Data Engineering,int:Elizabeth Rivera,int:Head of Data Engineering,elizabeth.rivera@mail.test,elizabethrivera,ext_81c6296b,81c6296b,cv_81c6296b,699-875-8172,591-496-5701,1976,Head of Data Engineering,Spain,Norwegian,94704a5f,552ed932,2025-03-10,2024-12-20,2017,2018,True,Principal Data Engineering,Progression based on delivery impact.
Lead Data Engineering,int:Elizabeth Rivera,int:Head of Data Engineering,elizabeth.rivera@mail.test,elizabethrivera,ext_81c6296b,81c6296b,cv_81c6296b,699-875-8172,591-496-5701,1976,Head of Data Engineering,Spain,Norwegian,a7cf9f49,0b8882bb,2024-09-12,2024-01-09,2018,2019,True,Lead Data Engineering,Progression based on delivery impact.
Head of Data Engineering,int:Elizabeth Rivera,int:Head of Data Engineering,elizabeth.rivera@mail.test,elizabethrivera,ext_81c6296b,81c6296b,cv_81c6296b,699-875-8172,591-496-5701,1976,Head of Data Engineering,Spain,Norwegian,406f07eb,ff0a0fd4,2025-08-07,2024-12-27,2019,2020,True,Head of Data Engineering,Progression based on delivery impact.
Senior Enterprise Architect,int:Lee Charles,int:Lead Enterprise Architect,lee.charles@example.org,leecharles,ext_2ee4b749,2ee4b749,cv_2ee4b749,001-902-527-8469,254.894.6519,1973,Architecture,United Kingdom,British,791b777d,62d950b2,2023-12-01,2024-06-18,2016,2017,True,Senior Enterprise Architect,Progression based on delivery impact.
Principal Enterprise Architect,int:Lee Charles,int:Lead Enterprise Architect,lee.charles@example.org,leecharles,ext_2ee4b749,2ee4b749,cv_2ee4b749,001-902-527-8469,254.894.6519,1973,Architecture,United Kingdom,British,9c542042,335a5537,2025-01-18,2024-06-08,2017,2018,True,Principal Enterprise Architect,Progression based on delivery impact.
Lead Enterprise Architect,int:Lee Charles,int:Lead Enterprise Architect,lee.charles@example.org,leecharles,ext_2ee4b749,2ee4b749,cv_2ee4b749,001-902-527-8469,254.894.6519,1973,Architecture,United Kingdom,British,d7b6e1f5,d3896378,2025-02-05,2025-01-20,2018,2019,True,Lead Enterprise Architect,Progression based on delivery impact.
Senior Solution Architect,int:Jennifer Evans,int:Lead Solution Architect,jennifer.evans@mail.test,jenniferevans,ext_c66c3ca0,c66c3ca0,cv_c66c3ca0,(340)658-0085,8365965666,1997,Architecture,United Kingdom,British,6fed1d1f,b2a90411,2024-03-06,2025-01-18,2016,2017,False,Senior Solution Architect,Progression based on delivery impact.
Principal Solution Architect,int:Jennifer Evans,int:Lead Solution Architect,jennifer.evans@mail.test,jenniferevans,ext_c66c3ca0,c66c3ca0,cv_c66c3ca0,(340)658-0085,8365965666,1997,Architecture,United Kingdom,British,09fb3ff7,f0f64ae2,2024-01-03,2024-11-03,2017,2018,True,Principal Solution Architect,Progression based on delivery impact.
Lead Solution Architect,int:Jennifer Evans,int:Lead Solution Architect,jennifer.evans@mail.test,jenniferevans,ext_c66c3ca0,c66c3ca0,cv_c66c3ca0,(340)658-0085,8365965666,1997,Architecture,United Kingdom,British,9fdd25cd,316eb087,2024-06-17,2025-02-22,2018,2019,False,Lead Solution Architect,Progression based on delivery impact.
Consultant Analytics Engineer,int:Kyle Ortiz,int:Principal Analytics Engineer,kyle.ortiz@example.org,kyleortiz,ext_59448ae3,59448ae3,cv_59448ae3,+1-327-223-8656x24220,(876)421-2679,1983,Data Engineering,Ireland,Danish,ad10702d,d36ff61a,2025-02-15,2025-06-26,2020,2021,False,Consultant Analytics Engineer,Progression based on delivery impact.
Senior Analytics Engineer,int:Kyle Ortiz,int:Principal Analytics Engineer,kyle.ortiz@example.org,kyleortiz,ext_59448ae3,59448ae3,cv_59448ae3,+1-327-223-8656x24220,(876)421-2679,1983,Data Engineering,Ireland,Danish,f9a8a292,6b9c4eb9,2024-06-12,2025-07-24,2021,2022,False,Senior Analytics Engineer,Progression based on delivery impact.
Principal Analytics Engineer,int:Kyle Ortiz,int:Principal Analytics Engineer,kyle.ortiz@example.org,kyleortiz,ext_59448ae3,59448ae3,cv_59448ae3,+1-327-223-8656x24220,(876)421-2679,1983,Data Engineering,Ireland,Danish,ac58424e,ec67cb24,2025-07-30,2024-07-15,2022,2023,True,Principal Analytics Engineer,Progression based on delivery impact.
Associate MLOps Engineer,int:Richard Phillips,int:Senior MLOps Engineer,richard.phillips@example.com,richardphillips,ext_6378544e,6378544e,cv_6378544e,986.587.6532x690,001-384-968-9500x975,1988,Data Engineering,India,Polish,4766c707,8b812326,2024-03-29,2025-03-30,2021,2022,False,Associate MLOps Engineer,Progression based on delivery impact.
