Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month from,Year from,Month to,Year to,Customer (#{lang}),Customer (int),Customer Anonymized (#{lang}),Customer Anonymized (int),Description (#{lang}),Description (int),Long description (#{lang}),Long description (int),Industry (#{lang}),Industry (int),Project type (#{lang}),Project type (int),Percent allocated,Project extent (individual hours),Project extent (hours),Project extent total (hours),Project extent,Project extent (currency),Project extent total,Project extent total (currency),Project area,Project area (unit),Highlighted
Mary Aguilar,int:Mary Aguilar,int:Principal Data Platform Engineer,mary.aguilar@example.org,maryaguilar,ext_cbceebf6,cbceebf6,cv_cbceebf6,975-470-5120x4618,246.501.3673,1984,Data Engineering,Ireland,Polish,7a6c7b20,3d25ab03,2024-10-03,2025-08-10,3,2014,4,2018,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Advisory,Implementation,41,137,521,1125,Hours,NOK,97678,NOK,800,sqm,True
Earl Anderson,int:Earl Anderson,int:Lead Data Platform Engineer,earl.anderson@example.com,earlanderson,ext_5089208d,5089208d,cv_5089208d,318.637.6452x088,343.850.3136x5024,1971,Data Engineering,Spain,Danish,b74186cc,2d19f1bb,2024-11-08,2025-07-17,7,2012,11,2017,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Advisory,Advisory,75,60,924,121,Budget,GBP,145671,GBP,800,sqm,True
Earl Anderson,int:Earl Anderson,int:Lead Data Platform Engineer,earl.anderson@example.com,earlanderson,ext_5089208d,5089208d,cv_5089208d,318.637.6452x088,343.850.3136x5024,1971,Data Engineering,Spain,Danish,f240c0a9,bf6e2a19,2023-12-10,2023-12-22,11,2018,5,2020,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Implementation,67,151,989,1777,Budget,EUR,220655,GBP,400,sqm,True
Earl Anderson,int:Earl Anderson,int:Lead Data Platform Engineer,earl.anderson@example.com,earlanderson,ext_5089208d,5089208d,cv_5089208d,318.637.6452x088,343.850.3136x5024,1971,Data Engineering,Spain,Danish,ff00e5fd,2b9170dc,2024-12-17,2024-02-15,12,2018,9,2021,int:Globex,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Implementation,Implementation,69,170,480,992,Budget,GBP,50505,EUR,1000,sqm,True
Earl Anderson,int:Earl Anderson,int:Lead Data Platform Engineer,earl.anderson@example.com,earlanderson,ext_5089208d,5089208d,cv_5089208d,318.637.6452x088,343.850.3136x5024,1971,Data Engineering,Spain,Danish,4c0a8acf,61952e9b,2025-04-18,2024-01-21,6,2013,3,2018,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Health,int:Implementation,Advisory,61,100,371,106,Budget,NOK,125387,NOK,600,sqm,False
Earl Anderson,int:Earl Anderson,int:Lead Data Platform Engineer,earl.anderson@example.com,earlanderson,ext_5089208d,5089208d,cv_5089208d,318.637.6452x088,343.850.3136x5024,1971,Data Engineering,Spain,Danish,99746b52,eff9534e,2024-07-29,2025-04-16,3,2024,11,2024,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Implementation,Implementation,35,30,780,1188,Budget,NOK,208721,EUR,900,sqm,True
Earl Anderson,int:Earl Anderson,int:Lead Data Platform Engineer,earl.anderson@example.com,earlanderson,ext_5089208d,5089208d,cv_5089208d,318.637.6452x088,343.850.3136x5024,1971,Data Engineering,Spain,Danish,74788956,5f7d5486,2025-07-11,2023-12-07,5,2024,9,2024,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Advisory,Advisory,86,124,309,1301,Budget,GBP,227848,GBP,600,sqm,True
Kyle Nolan,int:Kyle Nolan,int:Associate Data Scientist,kyle.nolan@mail.test,kylenolan,ext_54c2d1e1,54c2d1e1,cv_54c2d1e1,500.497.9251,719.750.0528x1273,1968,AI/ML,Spain,Swedish,2190a91e,c0c49957,2025-06-08,2024-07-06,2,2013,9,2015,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Advisory,Advisory,56,175,578,1504,Hours,NOK,98222,GBP,1000,sqm,True
Kyle Nolan,int:Kyle Nolan,int:Associate Data Scientist,kyle.nolan@mail.test,kylenolan,ext_54c2d1e1,54c2d1e1,cv_54c2d1e1,500.497.9251,719.750.0528x1273,1968,AI/ML,Spain,Swedish,8ba49e00,ff859086,2024-04-06,2024-09-08,9,2015,2,2015,int:Globex,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Advisory,Implementation,51,198,131,1145,Budget,GBP,85525,EUR,500,sqm,True
Kyle Nolan,int:Kyle Nolan,int:Associate Data Scientist,kyle.nolan@mail.test,kylenolan,ext_54c2d1e1,54c2d1e1,cv_54c2d1e1,500.497.9251,719.750.0528x1273,1968,AI/ML,Spain,Swedish,d8320873,1fbb87b5,2024-09-19,2024-03-16,1,2015,8,2017,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Implementation,Advisory,66,94,407,1015,Hours,EUR,139278,GBP,600,sqm,True
Kyle Nolan,int:Kyle Nolan,int:Associate Data Scientist,kyle.nolan@mail.test,kylenolan,ext_54c2d1e1,54c2d1e1,cv_54c2d1e1,500.497.9251,719.750.0528x1273,1968,AI/ML,Spain,Swedish,906af64e,56bf33b0,2025-07-09,2025-04-07,12,2017,2,2019,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Advisory,17,191,391,1890,Hours,GBP,167245,GBP,900,sqm,False
Laura Valencia,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_4cbc4f1d,4cbc4f1d,cv_4cbc4f1d,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,506828fe,d74f8ece,2025-02-17,2025-07-30,7,2023,8,2025,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Implementation,Advisory,85,66,451,1946,Budget,SEK,213560,EUR,700,sqm,False
Laura Valencia,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_4cbc4f1d,4cbc4f1d,cv_4cbc4f1d,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,fdd140ba,284f3cd1,2024-10-27,2025-01-11,12,2016,1,2020,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Implementation,Advisory,24,187,742,513,Hours,NOK,140137,NOK,100,sqm,False
Laura Valencia,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_4cbc4f1d,4cbc4f1d,cv_4cbc4f1d,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,56b69657,a6a7a3a3,2025-03-14,2025-01-23,6,2016,9,2018,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Implementation,Advisory,94,133,816,1862,Hours,EUR,143424,NOK,900,sqm,False
Laura Valencia,int:Laura Valencia,int:Principal Frontend Engineer,laura.valencia@mail.test,lauravalencia,ext_4cbc4f1d,4cbc4f1d,cv_4cbc4f1d,930.565.2407x784,001-428-355-7498,1968,Software Engineering,USA,Norwegian,d37a2801,6104047f,2024-03-31,2025-08-14,5,2024,12,2024,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Advisory,Advisory,81,92,884,424,Budget,EUR,162848,SEK,400,sqm,False
Rachel Clark,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_d591bc06,d591bc06,cv_d591bc06,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,40e4b51a,69cb15bb,2025-03-12,2025-09-06,10,2018,11,2018,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Implementation,Implementation,23,104,961,519,Budget,NOK,52405,EUR,500,sqm,True
Rachel Clark,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_d591bc06,d591bc06,cv_d591bc06,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,ed2a50b5,d5d1754a,2023-12-14,2023-12-22,12,2012,4,2016,int:Globex,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Implementation,Advisory,76,53,770,228,Budget,GBP,84272,EUR,900,sqm,True
Rachel Clark,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_d591bc06,d591bc06,cv_d591bc06,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,9cffa8f2,77b7448e,2024-09-28,2025-03-06,8,2024,7,2025,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Advisory,Advisory,65,84,592,669,Budget,EUR,90466,GBP,100,sqm,False
Rachel Clark,int:Rachel Clark,int:Principal Data Platform Engineer,rachel.clark@mail.test,rachelclark,ext_d591bc06,d591bc06,cv_d591bc06,727.544.8570x86209,318-363-8782x94565,1976,Data Engineering,United Kingdom,Swedish,8b0401b3,65258488,2023-12-16,2025-05-29,9,2019,4,2024,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Advisory,44,166,680,445,Hours,EUR,148012,EUR,200,sqm,False
John Garcia,int:John Garcia,int:Consultant Analytics Engineer,john.garcia@example.com,johngarcia,ext_b8da657b,b8da657b,cv_b8da657b,910.622.0317x31096,9532910371,1989,Data Engineering,Ireland,Danish,09755905,4e904675,2024-02-23,2023-11-26,4,2018,10,2022,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Implementation,Advisory,11,49,741,875,Budget,EUR,80325,EUR,700,sqm,False
John Garcia,int:John Garcia,int:Consultant Analytics Engineer,john.garcia@example.com,johngarcia,ext_b8da657b,b8da657b,cv_b8da657b,910.622.0317x31096,9532910371,1989,Data Engineering,Ireland,Danish,45e4d30b,1793ebfb,2024-05-14,2025-05-13,2,2022,11,2022,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Implementation,Implementation,69,63,335,1095,Hours,NOK,111398,NOK,400,sqm,False
Kimberly Henson,int:Kimberly Henson,int:Senior C# Developer,kimberly.henson@mail.test,kimberlyhenson,ext_5a22a620,5a22a620,cv_5a22a620,(586)350-9480x141,438-863-3839,1970,Software Engineering,India,British,df6bdb41,b138f418,2024-06-26,2024-06-20,9,2016,6,2021,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Advisory,68,138,494,1250,Budget,NOK,242441,GBP,600,sqm,True
Kimberly Henson,int:Kimberly Henson,int:Senior C# Developer,kimberly.henson@mail.test,kimberlyhenson,ext_5a22a620,5a22a620,cv_5a22a620,(586)350-9480x141,438-863-3839,1970,Software Engineering,India,British,fc2cdb10,fcc12b15,2024-07-13,2024-01-18,7,2023,11,2023,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Advisory,Advisory,62,37,361,989,Hours,SEK,241423,GBP,500,sqm,True
Kimberly Henson,int:Kimberly Henson,int:Senior C# Developer,kimberly.henson@mail.test,kimberlyhenson,ext_5a22a620,5a22a620,cv_5a22a620,(586)350-9480x141,438-863-3839,1970,Software Engineering,India,British,ee311ee1,2c909e78,2025-08-18,2023-12-15,5,2012,3,2012,int:Globex,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Implementation,Implementation,90,157,194,1270,Hours,NOK,220886,GBP,700,sqm,False
Richard Oliver,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_3671ba15,3671ba15,cv_3671ba15,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,2b0692dc,75f4c266,2024-05-04,2024-12-23,4,2013,6,2014,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Advisory,Implementation,72,181,705,1516,Budget,GBP,43779,SEK,400,sqm,True
Richard Oliver,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_3671ba15,3671ba15,cv_3671ba15,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,641ff9a1,306d6aaf,2024-06-16,2024-02-24,1,2012,12,2015,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Health,int:Advisory,Advisory,93,85,694,1803,Hours,GBP,172040,NOK,600,sqm,True
Richard Oliver,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_3671ba15,3671ba15,cv_3671ba15,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,9fd1d99a,c3450c67,2024-11-21,2024-02-23,12,2019,3,2019,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Advisory,Advisory,71,197,859,1573,Hours,NOK,67888,NOK,700,sqm,True
Richard Oliver,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_3671ba15,3671ba15,cv_3671ba15,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,3bd4e7b0,26155af7,2025-07-27,2024-09-30,3,2012,3,2016,int:Globex,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Implementation,Implementation,46,72,184,1348,Budget,EUR,83925,SEK,200,sqm,True
Richard Oliver,int:Richard Oliver,int:Consultant Databricks Engineer,richard.oliver@example.com,richardoliver,ext_3671ba15,3671ba15,cv_3671ba15,001-419-957-6122x8685,(558)855-6659x398,1984,Data Engineering,United Kingdom,Danish,a91da491,9459c6ab,2024-10-04,2025-10-02,7,2018,6,2021,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Implementation,Implementation,42,126,433,779,Hours,SEK,120359,EUR,300,sqm,True
Eric Spears,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_bd1faa30,bd1faa30,cv_bd1faa30,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,2b83db30,47df4d2e,2025-09-18,2025-06-21,11,2015,8,2018,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Advisory,84,10,426,1046,Budget,NOK,56617,NOK,900,sqm,True
Eric Spears,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_bd1faa30,bd1faa30,cv_bd1faa30,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,161edc12,45138513,2025-04-22,2025-05-15,12,2018,10,2021,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Energy,int:Advisory,Implementation,63,94,584,1774,Budget,EUR,162484,GBP,400,sqm,True
Eric Spears,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_bd1faa30,bd1faa30,cv_bd1faa30,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,37d0e5a9,a76a2277,2025-10-14,2025-06-17,9,2013,4,2018,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Implementation,14,87,170,1853,Budget,GBP,196147,GBP,900,sqm,True
Eric Spears,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_bd1faa30,bd1faa30,cv_bd1faa30,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,eb4a2f6a,e4db0af9,2024-03-04,2025-04-03,2,2024,1,2025,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Implementation,Advisory,100,104,816,719,Budget,EUR,193646,NOK,100,sqm,False
Eric Spears,int:Eric Spears,int:Principal .NET Engineer,eric.spears@mail.test,ericspears,ext_bd1faa30,bd1faa30,cv_bd1faa30,001-684-257-7600x49082,233-950-4888x9921,1974,Software Engineering,Ireland,Polish,416ae566,99655387,2024-08-11,2024-08-13,5,2013,4,2016,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Implementation,Implementation,80,184,954,1748,Budget,SEK,248855,EUR,200,sqm,False
Michelle Cherry,int:Michelle Cherry,int:Principal Data Scientist,michelle.cherry@example.com,michellecherry,ext_d5706315,d5706315,cv_d5706315,(822)545-9334x419,001-315-272-7919x4096,1986,AI/ML,India,Polish,2cac36a1,96549688,2025-07-27,2024-08-08,7,2020,9,2022,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Implementation,Implementation,17,185,455,1576,Hours,NOK,213017,EUR,1000,sqm,True
Michelle Cherry,int:Michelle Cherry,int:Principal Data Scientist,michelle.cherry@example.com,michellecherry,ext_d5706315,d5706315,cv_d5706315,(822)545-9334x419,001-315-272-7919x4096,1986,AI/ML,India,Polish,9a2ea15d,1ee1f449,2024-07-04,2024-03-23,11,2015,2,2020,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Advisory,Advisory,55,48,857,784,Budget,GBP,132443,NOK,800,sqm,False
