Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Name,Description,Highlighted
Data Mesh in Practice,int:Martin Galvan,int:Senior Scrum Master,martin.galvan@example.com,martingalvan,ext_1573f685,1573f685,cv_1573f685,746-759-1166,955.490.4259,1973,Delivery Management,Ireland,Danish,35546206,afe39883,2024-04-04,2024-07-13,Data Mesh in Practice,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:Leah Shields,int:Associate .NET Engineer,leah.shields@mail.test,leahshields,ext_2c6cafaf,2c6cafaf,cv_2c6cafaf,603.235.2110x392,914-477-0538x33884,1976,Software Engineering,USA,British,6f66e3be,785a3508,2024-02-05,2025-05-08,Databricks Lakehouse Patterns,Conference talk / blog summary.,True
Databricks Lakehouse Patterns,int:Leah Shields,int:Associate .NET Engineer,leah.shields@mail.test,leahshields,ext_2c6cafaf,2c6cafaf,cv_2c6cafaf,603.235.2110x392,914-477-0538x33884,1976,Software Engineering,USA,British,1019ce24,c2c24f6e,2024-05-14,2025-07-09,Databricks Lakehouse Patterns,,True
Streaming 101,int:Leah Shields,int:Associate .NET Engineer,leah.shields@mail.test,leahshields,ext_2c6cafaf,2c6cafaf,cv_2c6cafaf,603.235.2110x392,914-477-0538x33884,1976,Software Engineering,USA,British,a2d85856,c78af06d,2024-11-05,2024-06-05,Streaming 101,Conference talk / blog summary.,False
Kubernetes for Data,int:Lisa Adams,int:Principal .NET Engineer,lisa.adams@mail.test,lisaadams,ext_98995e6f,98995e6f,cv_98995e6f,001-606-298-0420x439,301.764.5104x636,1999,Software Engineering,Ireland,British,b3a2ae5f,77828bf4,2025-09-04,2025-02-08,Kubernetes for Data,Conference talk / blog summary.,True
Optimising PySpark,int:Kristin Rodriguez,int:Consultant Full-stack Engineer,kristin.rodriguez@example.com,kristinrodriguez,ext_e3730aec,e3730aec,cv_e3730aec,698.712.3878x0038,862.205.5543x8404,1989,Software Engineering,Slovenia,Polish,430d9bc1,e00a3394,2024-11-12,2025-11-08,Optimising PySpark,Conference talk / blog summary.,False
Streaming 101,int:Monica Garrison,int:Principal Oracle Engineer,monica.garrison@example.org,monicagarrison,ext_92b42410,92b42410,cv_92b42410,+1-543-825-6216,492.564.9578,1971,Cloud Engineering,United Kingdom,British,ae81e420,8bd0e7cf,2024-04-20,2024-11-28,Streaming 101,Conference talk / blog summary.,False
MLOps Playbook,int:Jeffrey Velasquez,int:Lead Data Architect,jeffrey.velasquez@example.org,jeffreyvelasquez,ext_5f5b4fe4,5f5b4fe4,cv_5f5b4fe4,+1-729-383-2482x6292,+1-881-625-2056,1993,Architecture,Ireland,British,e3bc3363,5e5f9cd4,2024-12-02,2024-11-24,MLOps Playbook,Conference talk / blog summary.,False
Modern .NET APIs,int:Jeffrey Velasquez,int:Lead Data Architect,jeffrey.velasquez@example.org,jeffreyvelasquez,ext_5f5b4fe4,5f5b4fe4,cv_5f5b4fe4,+1-729-383-2482x6292,+1-881-625-2056,1993,Architecture,Ireland,British,980a1cf2,9cf35f04,2025-04-12,2024-07-12,Modern .NET APIs,Conference talk / blog summary.,False
Kubernetes for Data,int:Jeffrey Velasquez,int:Lead Data Architect,jeffrey.velasquez@example.org,jeffreyvelasquez,ext_5f5b4fe4,5f5b4fe4,cv_5f5b4fe4,+1-729-383-2482x6292,+1-881-625-2056,1993,Architecture,Ireland,British,482740ab,19108491,2024-01-19,2025-10-23,Kubernetes for Data,Conference talk / blog summary.,True
AWS Well-Architected,int:Steven Torres,int:Associate AWS Engineer,steven.torres@example.org,steventorres,ext_e30791dd,e30791dd,cv_e30791dd,542.531.2209x949,705.417.2897,1993,Cloud Engineering,Australia,Norwegian,e50ed672,3f053217,2024-12-09,2024-10-09,AWS Well-Architected,Conference talk / blog summary.,False
Intro to dbt,int:Steven Torres,int:Associate AWS Engineer,steven.torres@example.org,steventorres,ext_e30791dd,e30791dd,cv_e30791dd,542.531.2209x949,705.417.2897,1993,Cloud Engineering,Australia,Norwegian,d68d253d,ec3ff1fb,2025-05-03,2025-03-11,Intro to dbt,,True
MLOps Playbook,int:Laura Perez,int:Principal DevOps Engineer,laura.perez@example.com,lauraperez,ext_e866925a,e866925a,cv_e866925a,(577)522-3306x0463,827-297-5736,1991,Cloud Engineering,United Kingdom,Polish,858dae49,44270324,2024-03-22,2025-06-03,MLOps Playbook,Conference talk / blog summary.,True
Intro to dbt,int:Andrew Lee,int:Consultant AWS Engineer,andrew.lee@example.com,andrewlee,ext_1f681b0e,1f681b0e,cv_1f681b0e,+1-965-969-9988x081,2385860868,1999,Cloud Engineering,Ireland,Danish,9d66a40f,8ec07dd2,2025-10-06,2024-04-23,Intro to dbt,Conference talk / blog summary.,True
AWS Well-Architected,int:Tammy Ramirez,int:Principal Kubernetes Engineer,tammy.ramirez@example.com,tammyramirez,ext_c173e495,c173e495,cv_c173e495,4273937145,417-851-8689,1979,Cloud Engineering,USA,British,615c30bb,b3f35102,2025-04-15,2024-03-07,AWS Well-Architected,Conference talk / blog summary.,True
Intro to dbt,int:Tammy Ramirez,int:Principal Kubernetes Engineer,tammy.ramirez@example.com,tammyramirez,ext_c173e495,c173e495,cv_c173e495,4273937145,417-851-8689,1979,Cloud Engineering,USA,British,143a6430,75257c81,2025-02-03,2024-11-03,Intro to dbt,Conference talk / blog summary.,True
Azure Fabric Basics,int:Tina Herrera,int:Consultant .NET Engineer,tina.herrera@example.com,tinaherrera,ext_19c07e54,19c07e54,cv_19c07e54,+1-809-973-3977,599-203-8498,2000,Software Engineering,Ireland,British,4068389b,a08ce21e,2025-08-19,2024-09-04,Azure Fabric Basics,Conference talk / blog summary.,True
Modern .NET APIs,int:Tina Herrera,int:Consultant .NET Engineer,tina.herrera@example.com,tinaherrera,ext_19c07e54,19c07e54,cv_19c07e54,+1-809-973-3977,599-203-8498,2000,Software Engineering,Ireland,British,309c7465,8e4ded8d,2024-06-23,2023-11-30,Modern .NET APIs,Conference talk / blog summary.,False
Modern .NET APIs,int:Tara White,int:Consultant Backend Engineer,tara.white@example.org,tarawhite,ext_264719ad,264719ad,cv_264719ad,001-695-901-4556x1681,(214)358-6833,2002,Software Engineering,United Kingdom,Polish,1c5efdfe,511ce6a9,2024-03-03,2025-10-22,Modern .NET APIs,Conference talk / blog summary.,True
Databricks Lakehouse Patterns,int:Tara White,int:Consultant Backend Engineer,tara.white@example.org,tarawhite,ext_264719ad,264719ad,cv_264719ad,001-695-901-4556x1681,(214)358-6833,2002,Software Engineering,United Kingdom,Polish,bc8f6eb6,86293906,2023-12-08,2024-07-02,Databricks Lakehouse Patterns,Conference talk / blog summary.,True
Data Mesh in Practice,int:Tara White,int:Consultant Backend Engineer,tara.white@example.org,tarawhite,ext_264719ad,264719ad,cv_264719ad,001-695-901-4556x1681,(214)358-6833,2002,Software Engineering,United Kingdom,Polish,bd72cba5,a4b16e9a,2025-03-09,2025-09-01,Data Mesh in Practice,Conference talk / blog summary.,True
AWS Well-Architected,int:Sydney Baker,int:Principal Enterprise Architect,sydney.baker@example.org,sydneybaker,ext_7da1d067,7da1d067,cv_7da1d067,001-681-779-4695,(599)678-7729,1994,Architecture,Spain,Danish,92a356b2,bd37e783,2024-03-05,2023-12-27,AWS Well-Architected,Conference talk / blog summary.,False
Optimising PySpark,int:Catherine Dixon,int:Principal Backend Engineer,catherine.dixon@mail.test,catherinedixon,ext_f47d2e2d,f47d2e2d,cv_f47d2e2d,895.451.2405,001-696-829-1450,1990,Software Engineering,Spain,Danish,8d4ba8d7,6870c8a5,2024-02-03,2025-03-30,Optimising PySpark,,False
Modern .NET APIs,int:Catherine Dixon,int:Principal Backend Engineer,catherine.dixon@mail.test,catherinedixon,ext_f47d2e2d,f47d2e2d,cv_f47d2e2d,895.451.2405,001-696-829-1450,1990,Software Engineering,Spain,Danish,30362229,858d6367,2024-07-06,2024-12-13,Modern .NET APIs,Conference talk / blog summary.,False
Streaming 101,int:Paul Ray,int:Senior Data Engineer,paul.ray@mail.test,paulray,ext_4fdbcce9,4fdbcce9,cv_4fdbcce9,473-357-4384,(903)617-8078x235,1989,Data Engineering,United Kingdom,Danish,80043f66,b869bb53,2024-02-03,2025-04-14,Streaming 101,Conference talk / blog summary.,False
Streaming 101,int:Aaron Frost,int:Senior C# Developer,aaron.frost@mail.test,aaronfrost,ext_67ff5b1f,67ff5b1f,cv_67ff5b1f,001-771-742-2410x98813,224-493-2149x587,1980,Software Engineering,India,Danish,3f6d4119,a562e8d3,2024-09-03,2024-09-05,Streaming 101,Conference talk / blog summary.,False
Intro to dbt,int:Aaron Frost,int:Senior C# Developer,aaron.frost@mail.test,aaronfrost,ext_67ff5b1f,67ff5b1f,cv_67ff5b1f,001-771-742-2410x98813,224-493-2149x587,1980,Software Engineering,India,Danish,65a62fb7,ea0bcd9c,2025-10-15,2024-11-11,Intro to dbt,Conference talk / blog summary.,True
Kubernetes for Data,int:Amanda Ball,int:Consultant C# Developer,amanda.ball@example.com,amandaball,ext_44b8accb,44b8accb,cv_44b8accb,4709160166,+1-354-953-8179x217,2002,Software Engineering,Spain,Danish,c7cba95a,00c39113,2024-07-20,2024-10-15,Kubernetes for Data,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:Amanda Ball,int:Consultant C# Developer,amanda.ball@example.com,amandaball,ext_44b8accb,44b8accb,cv_44b8accb,4709160166,+1-354-953-8179x217,2002,Software Engineering,Spain,Danish,361431e7,38ac36e7,2025-10-27,2024-03-20,Databricks Lakehouse Patterns,Conference talk / blog summary.,False
MLOps Playbook,int:Judy Lambert,int:Consultant Data Platform Engineer,judy.lambert@mail.test,judylambert,ext_cf7729da,cf7729da,cv_cf7729da,977-933-2945x6255,7174157724,1982,Data Engineering,United Kingdom,Swedish,981b7558,2f57707e,2024-06-05,2025-11-02,MLOps Playbook,Conference talk / blog summary.,True
Streaming 101,int:Elizabeth Rivera,int:Head of Data Engineering,elizabeth.rivera@mail.test,elizabethrivera,ext_81c6296b,81c6296b,cv_81c6296b,699-875-8172,591-496-5701,1976,Head of Data Engineering,Spain,Norwegian,09348d71,8d469150,2024-03-15,2024-08-20,Streaming 101,Conference talk / blog summary.,True
MLOps Playbook,int:Elizabeth Rivera,int:Head of Data Engineering,elizabeth.rivera@mail.test,elizabethrivera,ext_81c6296b,81c6296b,cv_81c6296b,699-875-8172,591-496-5701,1976,Head of Data Engineering,Spain,Norwegian,69f008f2,f98b6159,2025-03-13,2025-03-21,MLOps Playbook,,False
MLOps Playbook,int:Elizabeth Rivera,int:Head of Data Engineering,elizabeth.rivera@mail.test,elizabethrivera,ext_81c6296b,81c6296b,cv_81c6296b,699-875-8172,591-496-5701,1976,Head of Data Engineering,Spain,Norwegian,dd8496f3,16f64245,2024-06-10,2025-09-27,MLOps Playbook,Conference talk / blog summary.,False
Azure Fabric Basics,int:Lee Charles,int:Lead Enterprise Architect,lee.charles@example.org,leecharles,ext_2ee4b749,2ee4b749,cv_2ee4b749,001-902-527-8469,254.894.6519,1973,Architecture,United Kingdom,British,58057b8c,e5cbea61,2023-11-19,2024-01-13,Azure Fabric Basics,Conference talk / blog summary.,True
Data Mesh in Practice,int:Lee Charles,int:Lead Enterprise Architect,lee.charles@example.org,leecharles,ext_2ee4b749,2ee4b749,cv_2ee4b749,001-902-527-8469,254.894.6519,1973,Architecture,United Kingdom,British,c6ed48f8,266203e6,2025-04-12,2025-08-25,Data Mesh in Practice,Conference talk / blog summary.,False
MLOps Playbook,int:Jennifer Evans,int:Lead Solution Architect,jennifer.evans@mail.test,jenniferevans,ext_c66c3ca0,c66c3ca0,cv_c66c3ca0,(340)658-0085,8365965666,1997,Architecture,United Kingdom,British,3724ef94,75a7eb0c,2025-11-09,2025-04-08,MLOps Playbook,Conference talk / blog summary.,True
Azure Fabric Basics,int:Kyle Ortiz,int:Principal Analytics Engineer,kyle.ortiz@example.org,kyleortiz,ext_59448ae3,59448ae3,cv_59448ae3,+1-327-223-8656x24220,(876)421-2679,1983,Data Engineering,Ireland,Danish,2b644427,6e4d11cb,2025-04-17,2024-12-14,Azure Fabric Basics,Conference talk / blog summary.,True
Azure Fabric Basics,int:Kyle Ortiz,int:Principal Analytics Engineer,kyle.ortiz@example.org,kyleortiz,ext_59448ae3,59448ae3,cv_59448ae3,+1-327-223-8656x24220,(876)421-2679,1983,Data Engineering,Ireland,Danish,5c14369e,25746019,2025-11-11,2025-06-13,Azure Fabric Basics,Conference talk / blog summary.,True
AWS Well-Architected,int:Kyle Ortiz,int:Principal Analytics Engineer,kyle.ortiz@example.org,kyleortiz,ext_59448ae3,59448ae3,cv_59448ae3,+1-327-223-8656x24220,(876)421-2679,1983,Data Engineering,Ireland,Danish,73a64ae4,d9164b34,2024-02-16,2024-04-20,AWS Well-Architected,Conference talk / blog summary.,True
Azure Fabric Basics,int:Richard Phillips,int:Senior MLOps Engineer,richard.phillips@example.com,richardphillips,ext_6378544e,6378544e,cv_6378544e,986.587.6532x690,001-384-968-9500x975,1988,Data Engineering,India,Polish,84079640,23061a47,2023-12-31,2024-04-18,Azure Fabric Basics,Conference talk / blog summary.,False
Streaming 101,int:David Fisher,int:Senior Project Manager,david.fisher@example.com,davidfisher,ext_84e92e5e,84e92e5e,cv_84e92e5e,001-912-384-7818x913,+1-789-849-0580x77879,1990,Delivery Management,Ireland,Norwegian,23ee8820,f82d6d2d,2024-07-27,2024-07-04,Streaming 101,Conference talk / blog summary.,False
Modern .NET APIs,int:David Fisher,int:Senior Project Manager,david.fisher@example.com,davidfisher,ext_84e92e5e,84e92e5e,cv_84e92e5e,001-912-384-7818x913,+1-789-849-0580x77879,1990,Delivery Management,Ireland,Norwegian,f8d9040a,62dc990c,2025-08-04,2023-12-05,Modern .NET APIs,Conference talk / blog summary.,False
Optimising PySpark,int:Shelby Byrd,int:Associate Solution Architect,shelby.byrd@example.com,shelbybyrd,ext_63f565ed,63f565ed,cv_63f565ed,(444)220-9494x079,+1-649-604-7128x14429,2000,Architecture,Spain,Danish,66e52e38,d05eb205,2024-10-01,2024-08-31,Optimising PySpark,Conference talk / blog summary.,False
Azure Fabric Basics,int:Shelby Byrd,int:Associate Solution Architect,shelby.byrd@example.com,shelbybyrd,ext_63f565ed,63f565ed,cv_63f565ed,(444)220-9494x079,+1-649-604-7128x14429,2000,Architecture,Spain,Danish,24b08799,3e3dbdc7,2025-10-27,2025-08-17,Azure Fabric Basics,Conference talk / blog summary.,True
Databricks Lakehouse Patterns,int:Raven Gilbert,int:Senior Scrum Master,raven.gilbert@mail.test,ravengilbert,ext_8612c0a2,8612c0a2,cv_8612c0a2,901-492-9275x243,705.212.9276x63723,1976,Delivery Management,United Kingdom,Danish,2a2cf7bf,0e4cc646,2025-04-24,2025-09-25,Databricks Lakehouse Patterns,Conference talk / blog summary.,True
Intro to dbt,int:Raven Gilbert,int:Senior Scrum Master,raven.gilbert@mail.test,ravengilbert,ext_8612c0a2,8612c0a2,cv_8612c0a2,901-492-9275x243,705.212.9276x63723,1976,Delivery Management,United Kingdom,Danish,f47b0eff,b71c0d5a,2025-01-23,2024-09-04,Intro to dbt,Conference talk / blog summary.,True
Intro to dbt,int:Raven Gilbert,int:Senior Scrum Master,raven.gilbert@mail.test,ravengilbert,ext_8612c0a2,8612c0a2,cv_8612c0a2,901-492-9275x243,705.212.9276x63723,1976,Delivery Management,United Kingdom,Danish,0242c270,ca1eea64,2023-12-18,2025-06-27,Intro to dbt,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:Kevin Kelley,int:Head of Strategy and Advisory,kevin.kelley@example.org,kevinkelley,ext_a2477fd6,a2477fd6,cv_a2477fd6,+1-841-902-7674x7836,728-860-4765x801,1977,Head of Strategy and Advisory,United Kingdom,Swedish,383b0722,6631d3c8,2024-06-02,2025-01-22,Databricks Lakehouse Patterns,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:Kevin Kelley,int:Head of Strategy and Advisory,kevin.kelley@example.org,kevinkelley,ext_a2477fd6,a2477fd6,cv_a2477fd6,+1-841-902-7674x7836,728-860-4765x801,1977,Head of Strategy and Advisory,United Kingdom,Swedish,802b4b02,30961ef4,2024-03-19,2024-11-09,Databricks Lakehouse Patterns,Conference talk / blog summary.,True
Kubernetes for Data,int:Aaron Mitchell,int:Lead Data Platform Engineer,aaron.mitchell@example.com,aaronmitchell,ext_3b8a1757,3b8a1757,cv_3b8a1757,+1-545-744-1496x739,+1-525-680-0106x18175,1998,Data Engineering,Spain,Danish,810a4e37,6ded48a8,2025-08-11,2025-05-15,Kubernetes for Data,,True
Modern .NET APIs,int:Aaron Mitchell,int:Lead Data Platform Engineer,aaron.mitchell@example.com,aaronmitchell,ext_3b8a1757,3b8a1757,cv_3b8a1757,+1-545-744-1496x739,+1-525-680-0106x18175,1998,Data Engineering,Spain,Danish,3704b898,5466c2c3,2024-12-25,2025-06-04,Modern .NET APIs,,False
Kubernetes for Data,int:Russell Carpenter,int:Associate DevOps Engineer,russell.carpenter@example.com,russellcarpenter,ext_0b913361,0b913361,cv_0b913361,330-409-1093x911,(692)412-4471x7465,2001,Cloud Engineering,USA,British,f7576b01,e91fc21f,2024-12-17,2025-11-11,Kubernetes for Data,Conference talk / blog summary.,False
Streaming 101,int:Russell Carpenter,int:Associate DevOps Engineer,russell.carpenter@example.com,russellcarpenter,ext_0b913361,0b913361,cv_0b913361,330-409-1093x911,(692)412-4471x7465,2001,Cloud Engineering,USA,British,561034fa,4312af2e,2024-01-15,2024-06-05,Streaming 101,Conference talk / blog summary.,False
Data Mesh in Practice,int:Diana Marshall,int:Associate Data Engineer,diana.marshall@example.com,dianamarshall,ext_e7378fd0,e7378fd0,cv_e7378fd0,001-514-806-6504x42717,(971)628-6391,2000,Data Engineering,United Kingdom,Danish,5113e2a4,28aee73f,2025-01-11,2025-11-03,Data Mesh in Practice,,True
Modern .NET APIs,int:Diana Marshall,int:Associate Data Engineer,diana.marshall@example.com,dianamarshall,ext_e7378fd0,e7378fd0,cv_e7378fd0,001-514-806-6504x42717,(971)628-6391,2000,Data Engineering,United Kingdom,Danish,2f260e95,37003c00,2024-05-11,2023-11-21,Modern .NET APIs,Conference talk / blog summary.,False
Azure Fabric Basics,int:Diana Marshall,int:Associate Data Engineer,diana.marshall@example.com,dianamarshall,ext_e7378fd0,e7378fd0,cv_e7378fd0,001-514-806-6504x42717,(971)628-6391,2000,Data Engineering,United Kingdom,Danish,0b8ec772,f51d2236,2025-09-13,2025-01-01,Azure Fabric Basics,,True
Databricks Lakehouse Patterns,int:Thomas Santana,int:Consultant C# Developer,thomas.santana@mail.test,thomassantana,ext_ebdd8ea8,ebdd8ea8,cv_ebdd8ea8,(861)283-0671x98554,+1-515-685-1743x2806,1971,Software Engineering,United Kingdom,British,5b9d927f,1bad9b19,2025-07-14,2024-02-20,Databricks Lakehouse Patterns,Conference talk / blog summary.,True
Streaming 101,int:Laura Jackson,int:Senior Delivery Manager,laura.jackson@example.org,laurajackson,ext_b8392a08,b8392a08,cv_b8392a08,001-561-957-1732x030,(818)347-8700x5050,1994,Delivery Management,Australia,Polish,25a0d097,0845efae,2024-07-27,2024-08-13,Streaming 101,Conference talk / blog summary.,True
Kubernetes for Data,int:Cynthia Rogers,int:Associate C# Developer,cynthia.rogers@example.org,cynthiarogers,ext_9d54a514,9d54a514,cv_9d54a514,717-899-3136,419-882-5309x25114,1998,Software Engineering,India,Danish,0ffff562,12aec92d,2024-12-22,2024-08-22,Kubernetes for Data,Conference talk / blog summary.,True
AWS Well-Architected,int:Loretta Potter,int:Principal Data Scientist,loretta.potter@example.com,lorettapotter,ext_d6d1179d,d6d1179d,cv_d6d1179d,(358)827-3902,001-520-471-0021x94672,1990,AI/ML,United Kingdom,British,01eef9c3,f3f2c3da,2024-09-14,2024-03-27,AWS Well-Architected,Conference talk / blog summary.,False
Kubernetes for Data,int:Loretta Potter,int:Principal Data Scientist,loretta.potter@example.com,lorettapotter,ext_d6d1179d,d6d1179d,cv_d6d1179d,(358)827-3902,001-520-471-0021x94672,1990,AI/ML,United Kingdom,British,6a1f71b7,bd2d355d,2024-07-04,2024-11-13,Kubernetes for Data,,True
Optimising PySpark,int:James Johnson,int:Senior DevOps Engineer,james.johnson@example.org,jamesjohnson,ext_fc5b4fe2,fc5b4fe2,cv_fc5b4fe2,001-634-503-1277x22005,(345)397-0108x22078,2002,Cloud Engineering,USA,Danish,a0a662f4,bd946fb7,2025-07-15,2024-01-22,Optimising PySpark,Conference talk / blog summary.,False
Data Mesh in Practice,int:James Johnson,int:Senior DevOps Engineer,james.johnson@example.org,jamesjohnson,ext_fc5b4fe2,fc5b4fe2,cv_fc5b4fe2,001-634-503-1277x22005,(345)397-0108x22078,2002,Cloud Engineering,USA,Danish,5461487c,730d5995,2025-09-15,2025-08-04,Data Mesh in Practice,Conference talk / blog summary.,True
Kubernetes for Data,int:Melissa Jones,int:Associate Backend Engineer,melissa.jones@example.com,melissajones,ext_98154d34,98154d34,cv_98154d34,(723)497-2652x73543,4907421776,1978,Software Engineering,India,Swedish,56dff824,484a564d,2025-10-09,2024-03-14,Kubernetes for Data,Conference talk / blog summary.,False
